"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-23","0.00","0.0","0.0","54","72","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-24","0.00","0.0","0.0","57","63","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-25","0.00","0.0","0.0","49","59","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-26","0.07","0.0","0.0","53","65","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-27","0.00","0.0","0.0","55","61","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-28","0.00","0.0","0.0","52","65","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-29","0.00","0.0","0.0","65","79","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-30","0.00","0.0","0.0","65","69","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-10-31","0.00","0.0","0.0","54","63","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-01","0.00","0.0","0.0","63","79","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-02","0.02","0.0","0.0","68","78","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-03","0.00","0.0","0.0","64","67","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-04","0.00","0.0","0.0","53","61","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-05","0.00","0.0","0.0","49","64","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-06","0.00","0.0","0.0","53","66","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-07","0.00","0.0","0.0","55","68","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-08","0.09","0.0","0.0","53","59","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-09","0.00","0.0","0.0","50","56","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-10","0.00","0.0","0.0","46","60","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-11","0.00","0.0","0.0","49","59","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-12","0.00","0.0","0.0","41","53","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-13","0.00","0.0","0.0","41","57","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-14","0.00","0.0","0.0","44","60","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-15","0.00","0.0","0.0","50","63","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-16","0.00","0.0","0.0","49","65","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-17","0.00","0.0","0.0","55","74","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-18","0.88","0.0","0.0","63","75","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-19","0.00","0.0","0.0","41","43","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-20","0.00","0.0","0.0","31","37","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-21","0.00","0.0","0.0","31","43","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-22","0.00","0.0","0.0","35","44","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-23","0.63","0.0","0.0","41","49","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-24","0.01","0.0","0.0","44","49","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-25","0.00","0.0","0.0","38","40","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-26","0.00","0.0","0.0","41","47","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-27","0.00","0.0","0.0","38","50","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-28","1.14","0.0","0.0","46","53","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-29","0.00","0.0","0.0","53","61","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-11-30","0.00","0.0","0.0","49","54","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-01","0.00","0.0","0.0","38","40","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-02","0.00","0.0","0.0","37","40","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-03","0.00","0.0","0.0","37","39","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-04","0.27","0.0","0.0","36","41","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-05","0.00","0.0","0.0","37","43","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-06","0.14","0.0","0.0","38","43","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-07","0.00","0.0","0.0","31","37","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-08","0.00","0.0","0.0","24","27","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-09","0.00","0.0","0.0","23","29","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-10","0.00","0.0","0.0","24","29","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-11","0.15","0.0","0.0","30","37","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-12","0.00","0.0","0.0","33","38","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-13","0.20","3.9","0.0","28","32","11"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-14","0.00","0.0","3.1","12","20","3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-15","0.00","0.0","1.2","9","13","3"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-16","0.02","0.0","1.2","16","29","12"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-17","0.42","0.0","1.2","31","35","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-18","0.02","0.2","0.0","20","23","4"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-19","0.00","0.0","0.0","8","20","-1"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-20","0.00","0.0","0.0","20","36","11"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-21","0.00","0.0","0.0","29","42","22"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-22","0.00","0.0","0.0","35","42","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-23","0.15","0.0","0.0","32","40","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-24","0.04","0.0","0.0","40","44","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-25","0.00","0.0","0.0","38","47","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-26","0.06","0.0","0.0","55","66","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-27","0.00","0.0","0.0","38","42","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-28","0.02","0.0","0.0","33","48","24"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-29","0.03","0.7","0.0","38","41","32"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-30","0.00","0.1","1.2","32","37","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2016-12-31","0.00","0.0","0.0","39","46","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-01","0.00","0.0","0.0","33","45","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-02","0.49","0.0","0.0","43","52","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-03","0.29","0.0","0.0","49","51","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-04","0.00","0.0","0.0","26","33","18"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-05","0.07","1.2","0.0","16","19","7"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-06","0.00","0.0","1.2","8","11","2"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-07","0.00","0.0","1.2","6","16","-1"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-08","0.00","0.0","1.2","12","19","2"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-09","0.00","0.0","0.0","23","36","18"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-10","0.52","0.0","0.0","41","54","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-11","0.09","0.0","0.0","39","62","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-12","0.61","0.0","0.0","55","65","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-13","0.00","0.0","0.0","29","32","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-14","0.20","0.0","0.0","32","35","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-15","0.00","0.0","0.0","32","35","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-16","0.56","0.0","0.0","39","51","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-17","0.18","0.0","0.0","50","58","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-18","0.00","0.0","0.0","38","39","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-19","0.70","0.0","0.0","39","46","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-20","0.61","0.0","0.0","48","55","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-21","0.00","0.0","0.0","54","66","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-22","0.00","0.0","0.0","54","61","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-23","0.00","0.0","0.0","46","50","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-24","0.00","0.0","0.0","40","42","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-25","0.00","0.0","0.0","43","56","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-26","0.02","0.2","0.0","35","38","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-27","0.00","0.1","0.0","30","32","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-28","0.00","0.0","0.0","27","32","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-29","0.01","0.2","0.0","29","32","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-30","0.00","0.0","0.0","25","36","15"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-01-31","0.00","0.0","0.0","39","44","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-01","0.00","0.0","0.0","38","41","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-02","0.00","0.0","0.0","28","33","21"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-03","0.00","0.0","0.0","23","29","16"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-04","0.00","0.0","0.0","23","35","13"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-05","0.00","0.0","0.0","38","49","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-06","0.01","0.0","0.0","39","56","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-07","0.20","0.0","0.0","56","61","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-08","0.12","2.1","0.0","39","46","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-09","0.00","0.0","2.0","22","26","14"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-10","0.00","0.0","0.0","27","51","14"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-11","0.04","0.0","0.0","54","66","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-12","0.04","0.0","0.0","52","59","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-13","0.00","0.0","0.0","36","47","23"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-14","0.00","0.0","0.0","42","53","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-15","0.00","0.0","0.0","38","43","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-16","0.00","0.0","0.0","35","48","29"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-17","0.00","0.0","0.0","50","66","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-18","0.00","0.0","0.0","54","66","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-19","0.00","0.0","0.0","53","65","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-20","0.00","0.0","0.0","51","66","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-21","0.00","0.0","0.0","57","65","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-22","0.00","0.0","0.0","58","69","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-23","0.00","0.0","0.0","60","70","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-24","0.10","0.0","0.0","63","74","43"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-25","0.00","0.0","0.0","37","43","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-26","0.00","0.0","0.0","31","47","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-27","0.00","0.0","0.0","44","53","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-02-28","0.59","0.0","0.0","49","65","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-01","0.41","0.0","0.0","54","63","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-02","0.00","0.0","0.0","37","43","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-03","0.00","0.0","0.0","30","37","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-04","0.00","0.0","0.0","35","47","30"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-05","0.00","0.0","0.0","43","68","31"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-06","0.65","0.0","0.0","53","61","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-07","0.40","0.0","0.0","56","63","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-08","0.00","0.0","0.0","47","59","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-09","0.03","0.0","0.0","49","64","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-10","0.00","0.0","0.0","39","41","25"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-11","0.00","0.0","0.0","28","35","21"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-12","0.00","0.0","0.0","28","37","20"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-13","0.09","1.0","0.0","31","32","26"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-14","0.00","0.0","0.0","26","31","19"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-15","0.00","0.0","0.0","24","34","17"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-16","0.00","0.0","0.0","28","43","17"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-17","0.06","0.0","0.0","38","46","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-18","0.00","0.0","0.0","41","45","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-19","0.00","0.0","0.0","42","52","36"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-20","0.50","0.0","0.0","44","51","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-21","0.00","0.0","0.0","50","60","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-22","0.00","0.0","0.0","36","42","27"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-23","0.00","0.0","0.0","38","57","28"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-24","0.00","0.0","0.0","60","75","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-25","0.59","0.0","0.0","66","75","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-26","0.89","0.0","0.0","58","63","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-27","0.10","0.0","0.0","55","64","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-28","0.05","0.0","0.0","55","58","50"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-29","0.00","0.0","0.0","52","60","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-30","0.72","0.0","0.0","59","73","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-03-31","0.23","0.0","0.0","52","57","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-01","0.00","0.0","0.0","44","56","39"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-02","0.00","0.0","0.0","50","64","41"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-03","0.26","0.0","0.0","59","70","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-04","0.04","0.0","0.0","56","62","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-05","0.26","0.0","0.0","52","62","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-06","0.09","0.0","0.0","45","49","37"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-07","0.00","0.0","0.0","43","55","34"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-08","0.00","0.0","0.0","48","65","33"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-09","0.00","0.0","0.0","60","77","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-10","0.46","0.0","0.0","68","74","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-11","0.00","0.0","0.0","61","68","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-12","0.00","0.0","0.0","54","67","42"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-13","0.00","0.0","0.0","61","77","48"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-14","0.08","0.0","0.0","65","80","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-15","0.00","0.0","0.0","71","81","61"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-16","0.00","0.0","0.0","69","75","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-17","0.00","0.0","0.0","63","69","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-18","0.00","0.0","0.0","64","77","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-19","0.00","0.0","0.0","71","81","63"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-20","0.28","0.0","0.0","71","79","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-21","0.00","0.0","0.0","55","58","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-22","0.00","0.0","0.0","49","58","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-23","0.00","0.0","0.0","54","71","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-24","0.00","0.0","0.0","61","76","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-25","0.00","0.0","0.0","65","76","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-26","0.00","0.0","0.0","70","83","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-27","0.12","0.0","0.0","60","72","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-28","1.26","0.0","0.0","52","63","45"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-29","1.99","0.0","0.0","61","74","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-04-30","0.76","0.0","0.0","63","70","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-01","0.50","0.0","0.0","59","67","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-02","0.01","0.0","0.0","51","63","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-03","0.42","0.0","0.0","48","53","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-04","2.17","0.0","0.0","48","48","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-05","0.44","0.0","0.0","48","57","44"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-06","0.00","0.0","0.0","50","62","40"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-07","0.00","0.0","0.0","49","61","38"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-08","0.06","0.0","0.0","51","65","35"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-09","0.82","0.0","0.0","58","71","49"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-10","0.23","0.0","0.0","65","82","54"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-11","0.01","0.0","0.0","64","65","57"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-12","0.00","0.0","0.0","59","69","52"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-13","0.00","0.0","0.0","62","75","47"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-14","0.00","0.0","0.0","69","83","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-15","0.00","0.0","0.0","71","83","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-16","0.00","0.0","0.0","73","84","59"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-17","0.00","0.0","0.0","76","83","68"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-18","0.00","0.0","0.0","77","85","71"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-19","0.60","0.0","0.0","72","81","60"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-20","0.96","0.0","0.0","64","78","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-21","0.13","0.0","0.0","69","74","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-22","0.00","0.0","0.0","59","71","46"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-23","0.00","0.0","0.0","64","73","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-24","0.23","0.0","0.0","62","64","58"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-25","0.39","0.0","0.0","58","64","53"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-26","0.62","0.0","0.0","63","78","51"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-27","0.00","0.0","0.0","71","79","66"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-28","0.92","0.0","0.0","69","77","62"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-29","0.00","0.0","0.0","68","82","56"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-30","0.00","0.0","0.0","68","76","55"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","2017-05-31","0.00","0.0","0.0","68","78","57"
